"","author","date","source","text","year","linked_progress","linked_hurt"
"820","Lew, Alvina",1987-02-06,"Asian Week","







LOS ANGELES -- Friends of the Chinatown Library recently held a open house at the Chinatown Branch Library at College and Yale streets. There were docent tour guides for the many guests who came to see the progress the library had made by its first expansion and will make in its second expansion. The guests were impressed by what the library offered in its small, and compact structure.


The Chinatown Branch is the only Los Angeles Public Library branch operating rent-free out of a Los Angeles United School District Building, Chinatown's Castelar Elementary School. In 1983 the first expansion was completed. It now has a new mezzanine and two wings, two stories high on opposite sides of the auditorium.


Inspirational words of Aksel G. S. Josephson about making good citizens of foreign immigrants, ""to provide them with books in their own language and about their old country ... When the immigrant has grown accustomed to finding his way to the public library, he will soon begin to read about his new country, to become more and more acquainted with the conditions under which he is to live,"" spurred this dream to come true for Dr. Ling Louie, whose children attended Castalar School, who founded the library and who, with the Friends of the Library, spearheaded the project. It did not come easy as it was a tremendous task with proposals, funding and convincing the ""right"" people that it was a viable project.


At the present time another expansion is needed. It seems as though the needs of the community and especially Castelar School are quickly bursting through the walls of the library. Space is needed and is at a premium. The expansion would provide a separate reading room for children only; an increase of 42 seats which would total 113 seats in the library; and an increase in stack area which is already over capacity. The Friends have a ""wish list"" as funds become available including public access computers and a video collection featuring educational and informational films that will teach phonics, mathematics, car repairs, and include classic feature films and children's films, special children's literature collection, toy loan collection, and storytelling puppets.


From 39,000 circulation of books during the first year of operation, the Chinatown library in 1985-1986 circulated 355,550 and is rated the fourth highest among the Los Angeles public libraries. Its patron count for that year is 210,182 and is probably much higher now. As of June 1986 the library collection totaled 54,613 volumes: 24,308 Chinese language; 27,002 English language; 1,000 Spanish language; 2,602 Vietnamese; and 5,000 Chinese-American volumes.


The architectural plans by Choy and Choy Asociates for the 1987 expansion were displayed. As the guests were enjoying the refreshments they viewed lovely Chinese paintings on exhibit by local artist Pat Tom. Lovely Miss Los Angeles Chinatown came to present a check to the Friends of the Library.


It is estimated that this expansion will cost $600,000. So far, project funding has been pledged by the State Library Grant of $114,000; Community Redevelopment Agency $250,000; and Friends of the Chinatown Library, $175,000.


Each item which has been donated in ""the name of"" or ""in the memory of"" holds a very special space in the library. The Special Children's Literature Collection is being developed in the memory of Mr. and Mrs. Tsin nan Ling, beloved parents of Louie. The Friends' roster includes not only many of the Chinatown residents, business people and leaders but also many who live in the neighboring cities who feel that this is a most worthwhile project.


The Friends of the Library invite the public to visit, to browse, and to enjoy the Asian atmosphere of this unusual library at 536 W. College Street in the heart of Chinatown.


Photo (Dr. Ruby Ling Louie, Queen Judy Wang, Dolores Wong and Albert C. Lum.)



","1987",1,0
"821","Lew, Alvina",1987-07-31,"Asian Week","







Chairman Mike Antonovich of the Los Angeles County Board of Supervisors announced his support of a recruitment drive for members of the Asian community as sheriff's deputies. The Sheriff's Department is seeking 600 qualified candidates from all ethnic backgrounds. ""Both the Sheriff's Department and the entire community will benefit by adding more Asians to the department's ranks,"" said Antovociah.


Those interested in applying for a career in law enforcement should write to the Los Angeles County Sheriff's Department, Recruitment Unit, 11515 S. Colima Road, Whittier, CA 90604, or call (213) 946-7011.


Los Angeles Leadership Education for Asian Pacifics (LEAP) announed the creation of annual awards in the areas of outstanding achievement as an Asian Pacific leader and outstanding support to Asian Pacific leadership develop-ment. The two awards are the Achievement Award and the Support Award.


""The Achievement Award shall be awarded to two people, one in recognition of an outstanding Asian Pacific leader in the public sector and the second to an outstanding person in the private sector. The former award would include AP leaders from the nonprofit, government or civic arenas and the latter incorporates individuals in business,"" stated Ernest Hiroshiga, chair of the board of directors awards committee.


""The Support Award winner will be an individual or organization who has made contributions to or provided significant support (financial or other) for the development of Asian Pacific leaders."" The awards will be announced at the annual LEAP Symposium luncheon scheduled for Oct. 8.


Nominations are now being accepted; for more information contact Ron Kuramoto, executive director. Leap, 3921 Wilhshire Blvd., Ste 315, Los Angeles, CA 90010, (213) 381-5068.


An exiting selection of summer classes for children is being offered at Pacific Asia Museum. The classes will be taught by an authority in each medium and have been designed to offer a learning experience along with lots of summer fun. The summer program will include: Clay Sculpture, Origami, Collage and Painting, Hula Dance, Chinese Knotting, and Painting, Drawing and Crafts.


Six- to eight-year-olds may enroll in Hula Dance or Chinese Knotting classes. Others are geared toward 8-9 to 13-year-old children. The fees of the classes range from $20 to $40 and two at $60 and all include materials used.


For more information of classes, time, days of the week, and fees for the classes call (818) 449-2742.


Governor George Deukmejian reappointed Cherry Y. Ishimatsu, a Republican, of Indio as member of the State Board of Food and Agriculture. Ishimatsu, 62, has served since 1983 From 1973-82, Ishimatsu was the purchasing agent for the Coachella Valley Unified School District in Thermal. She is an advisory committee member for the California Regional Water Quality Control Board, a member of California Women for Agriculture and the International Farm Bureau, Her term expires Jan. 15, 1991.


Secretary of State March Fong Eu announced that she has given the proponent of an unsuccessful ocean net fishing initiative from November 1986 the goahead to begin gathering signatures in an attempt to qualify a similar measure.


Proponent Kenneth J. Kukuda is president of a sportfishing publication in Santa Ana, telephone (714) 540-2144. His measure. titled ""Ocean Net Fishing,"" would prohibit the use of operation of a long line, gill net, trammel net, or any other entangling net in ocean waters within three nautical miles of the California coast. Under its provisions it would be unlawful to possess, land, sell, offer for sale, or purchase any fish taken in violation of this prohibition. Violation would be a misdemeanor punishable by a fine of not less than $2,000 or the retail value of the fish, whichever is greater, and forfeiture of the net used at the time of the violation.


The number of signatures necessary to qualify the proposed constitutional amendment is 595, 485 and must be submitted to county elections officials by the legal 150-day deadline of Nov. 17.



","1987",0,0
"822","Querol Moreno, Cherie M",1987-08-21,"Asian Week","







Filipinos who suffer occasional pangs of nostalgia know where to purge their emotions and that's usually at a Filipino store where the sights, scents, and sounds relieve the old country. But there's one particular place where Filipino Americans, both homesick and happy, find every excuse to be at.


For some reason, the Serramonte Center, sprawled in the dressier side of Daly City, has become almost like a second home to Filipinos. Zenaida Costantino of Wells Fargo spends almost everyday of her life at this mall and when asked why she pointed to the park-like atmosphere where she says she likes unwinding after a long day, at work, or at home.


When investigative reporter Vic Torres dragged me off one weekday for coffee and calumny, he chose to do it at the same mall's fastfood section in his hope of bumping into a newspaper columnist known to be that mall's habitue.


In one of its recent issues, a Filipino newspaper ranked Serramonte Center as the ideal meet market for Filipinos and other Asians. And newspaper editor Ed Diokno passed to this column a sobriquet pundits have given the bustling shopping center -- SerraManila, because it draws Filipinos from all over the Bay Area, from up Vallejo and down San Jose.


It's true, exclaimed Constantino a great number of people don't mind taking the trek because they know that they will be among their own there. It's like being at a town fiesta, where strangers smile at each other, perchance to initiate conversation, maybe friendship-who knows?


Being a resident of Daly City, in fact of a home perched almost right above Serramonte Center, I may be one of the rare few who don't know what's happening down there. Because when I have the luxury of time, and the exigency of frustration, I prefer to get out of the old milieu.


But one day, taunted by my pal Al to decide for myself whether or not the eye of the new Manilatown is indeed in the making here, I decided to while away a Sunday afternoon in a solitary stroll in my mammoth neighbor.


Armed with a mission, I was more observant than I would have been had I just zipped by to get that carton of milk, or a roll of film. Last Sunday, I actually paid attention to what had always been a big blur in the corner of my eye.


It was only then that I noticed a sign at a hamburger bar: CORYBURGER. Properly intrigued, I asked the countergirl if the burger was named after a certain president she and I knew. Joy Buan looked up while counting cash in the register, and uttered what I discerned as a yes.


How I asked, was this burger dedicated to the president of the Philippines? And Ging Braganza gave the apparently not-so-secret recipe: it's marinated in soy sauce.


Cozy Nook, which will remain in my book as the home of the Coryburger, is owned by Troy Channing, whose wife, Cora, is Filipina. Ah, so.


Across from the Channing nook is a place where duality is the unspoken dictum; else, how explain the combination of bagels and ""guinataan,"" a Filipino snack made of coconut milk? Incongruous as the menu may sound, Bagels Plus gets its share of the weekend mob. Roderick Munsayac who's assigned to the counter on Sundays, said that the menu was formulated by Filipino owner, Gerry, (whose last name slipped Munsayac's memory) to draw the Filipinos.


But is there ever a dull day at Goldilocks? This food outlet is easy to distinguish because of the queues forming left and right of it, patrons leaving the lines bearing interesting-looking repasts any Filipino would be able to identify. The outlet is a branch of the popular Goldilocks at nearby Callan Boulevard. ""We opened at Serramonte first and foremost to cater to its particularly large number of Filipino customers."" claimed Johann Yuson, the bakeshop-restaurant chain's advertising manager.


At Serramonte, you will find Filipinos shopping or selling or simply slumming. But on a Sunday, you'll find most of them at the Food Court.


An ocular study may suggest that Filipinos are among the major clients of Serramonte Center but the actual figures disprove it. Or so says an employee of the center who did not wish to be identified.


""Our demographics show that Asians make up 28 percent of our customers, and there is no breakdown of the ethnic groups.""


It is a compliment to know that Filipinos look at Serramonte as a place they feel at home in, but no, said Linda Larsen, general manager of the Center, neither the apparent surge in Filipino patronage, not the high Filipino population in Daly City is of consequence in the establishment's marketing programs.


Citing herself a Californian, therefore recognizing the state as a ""melting pot of ethnic cultures,"" Larsen found it ""inappropriate thinking"" bordering on ""bias"" to consider ethnicity in such respect. ""We don't cater to any one particular ethnic community, we have a diverse mix coming to the center,"" she replied when asked for her reaction to the influx of Filipinos at the mall.


As for the nickname ""Serra-Manila?"" Larsen did not like it. ""That's not right. Our name is Serramonte Center,"" she said. Maybe she and Susan Stowens should have coffee sometime.



","1987",0,0
"823","Bautista, Fred",1987-02-20,"Asian Week","







SACRAMENTO -- Jess Centeno has worn many different hats in his professional career.


In addition to his engineering background (he earned his bachelor's degree in mechanical engineering from National University), he has among other things been the president of a delivery service corporation, an insurance executive and a community college instructor.


At the present time he is working as a tax auditor for the Internal Revenue Service in San Francisco, where he and his wife Angelita make their home.


The 53-year-old Centeno, who immigrated from the Philippines about 17 years ago, has also donned a variety of hats in civic and community affairs.


He has long been very active with the Filipino Americans of Northern California (FANCO), and currently serves as the organization's executive vice president.


He is also president of the St. John's Filipino Association and the San Francisco County Drug Abuse Advisory Board. He served as chairman of the Asian Pacific American Heritage Week celebration, for which he was awarded a certificate of recognition by the Legislature.


A year and a half ago Centeno added yet another hat to his collection, having been appointed by Gov. George Deukmejian to the California Child Development Programs Advisory Committee, As a member of this committee Centeno helps evaluate the effectiveness of programs, addressing such forefront issues as child abuse, educational services for pre-schoolers and childcare, particularly as they relate to children who are economically disadvantaged or physically or developmentally disabled.


The 25-member committee works closely with other state entities such as the Department of Education and the Health and Welfare Agency, as well as with community-based organizations to determine children's needs. It then makes recommendations to the governor on ways to confront these issues.


""Gov. Deukmejian recognizes the importance of involving people from the community in his administration,"" Centeno said recently, ""especially in areas that deal with the delivery of essential state services. I'm honored and very pleased that the governor has afforded me an opportunity to be a part of this committee's efforts to help children.""


He also commended the governor's ""Children's Initiative"" proposed in October, a $5 million program to bolster statewide childcare and medical services.


Fred Bautista works for the Governor's Office of Community Relations.


Photo (Jess Centeno)



","1987",1,0
"824","",1987-04-03,"Asian Week","







SAN FRANCISCO -- Pacific Telephone and other utility companies, and large locally owned firms ignore Asian Americans when seeking community representation of their boards of directors, a university president charged.


Dr. Chia-Wei Woo, president of S.F. State University, was given the United Nations Association's Eleanor Roosevelt Humanitarian Award last month. Armand Hammer, chairman and chief executive officer of Occidental Petroleum Corporation, and Fran Streets, first vice president of Bank of San Francisco, were also honored.


In his acceptance remarks Woo decried the lack of Asian American representation on such national bodies as the Civil Rights Commission, the Small Business Advisory Commission, the Equal Employment Opportunity Commission and the National Science Board.


When his audience chuckled at his remarks, however, Woo chided, ""Don't laugh -- I will come home to our own back yard in a moment.""


Woo, noticing that many audience members were ""corporate people,"" conceded that multi-national corporations such as Bechtel or Bank of America are not in positions to give representation to local constituencies.


""But the telephone company and the utility companies here usually look for a broad representation on their boards. You see women and other minorities on their boards, but not one (in San Francisco) has an Asian that I am aware of,"" Woo said.


Asian Americans make up approximately 30 percent of the population in San Francisco and, judging from demographic data, perhaps ""35-40 percent of the buying power. But not one of the boards of the major local supermarket chains has an Asian,"" Woo said.


Woo said he found it ""incredible"" that racism was not eliminated ""2000, 3000 years ago -- if we human beings were supposed to be the species that was intelligent and most fit to survive.


""I believe that we are the only species that takes into account... the color of our skin, the shape of our eyes, the structure of our cheekbones -- these totally superficial traits when compared to the extremely complicated physical and mental organisms that we are.""


Woo called for a ""proactive"" approach which celebrated ethnic diversity as a positive aspect of society.


Woo was given the award for his promotion of international understanding. It was presented to him at the UN Association's annual dinner commemorating the International Day for the Elimination of Racism.



","1987",1,1
"825","Wong, Gerrye",1987-11-13,"Asian Week","







'My first love has always been the stock market,"" exclaimed Josephine N. Wong assistant vice president of Merrill Lunch, Pierce, Fenner and Smith in Palo Alto.


She surmised she must have caught the investment bug from her father, a businessman in Hong Kong who was always, actively trading in the stock market. Even as a teenager she was fascinated with the financial world of stocks -- but it wasn't until 20 years later that she became an active broker in the field herself.


Born and raised in Hong Kong, Wong came to the United States for a college education. She earned her bachelor's degree at Southern Methodist University, and continued at Boston University to receive a master's degree in biochemistry. There she met her husband Hasting, a master's candidate in engineering.


After graduation, they came to California where Wong worked at Alza Syntex and Stanford University. While at stanford she worked with Dr. Norman Shumway, the noted heart transplant specialist. Her research led to a patent on an monoclonal antibody. Although she enjoyed research work, Wong began to realize that unless she had a medical degree, it would be a dead end job. She wanted work that would reward her achievements and contributions.


All too often in medical research, only the principal scientist receives all of the recognition for the done by the other researching scientists,"" she said in retrospect.


Having kept up her interest in stocks, she decided to try her luck by calling on firms in hopes of a job. One manager discouraged her saying she had two strikes against her.


""He said one drawback was that I was an Asian, and the other being a woman. Indignantly I told him these will be my assets, and I think I have proved him wrong,"" Wong said.


One manager at Davis Skaggs gave me an assessment test and said I had all of the criteria for success as a stockbroker, and I was on my way,"" continued Wong. Eventually she moved to Merrill Lynch where she now holds the esteemed position of assistant vice president.


When asked about the pluses and minuses of her work, Wong admitted that initially soliciting clients by making cold phone calls is probably the most difficult part for everyone. However, she said that this is overshadowed by the satisfaction you get when a phone call prospect turns into a client -- particularly when you can help the client make money. Now most of her clients are based on referrals.


Seven years since Josephine Wong has become a stockbroker, she concluded, ""It has become a much more competitive field with banks and discount brokers getting into the act."" Realizing that financial planning was gaining popularity in the United States, Wong took a two year night program though the College for Financial Planning in Denver, Colorado to become a certified financial planner.


""I am happy using this background to help clients create personalized financial plans toward investing,"" she said.


Wong felt there is a need for more Asians and women to go into the field. She commented that the field is ready for more Asians, but an interested person should talk to a broker to learn firsthand what a brokers's life is like.


""A person needs to be knowledgeable, hard working, people and service oriented, as well as aggressive to become a success in this business. One must constantly increase one's client base and also spend much time doing fundamental and technical research on companies and available investments so one can provide clients with the best investment choices,"" she said. And she added that investment actually is an art not a science.


""However it is a wonderful field that I love, and I encourage all those who feel competent and interested to try it because of the unlimited earning potential,"" said Wong.


""However,"" she warns, ""I must admit that statistics say that over half of the stockbrokers fail in their first year. A stockbroker needs to be not only knowledgeable but also a caring person about her clients. She should take care of her clients' investments as if her own. When clients ask me about investment strategies, I tell them they should first have a financial plan and invest only in high quality products. If they want to speculate, they should only speculate with money they can afford to lose,"" she advised.


Wong's children, a 15 year-old son and a 13 year-old daughter, are very supportive of her beloved field. In fact they have become so interested in the stock market that they even track their own stocks that mother Wong purchased for them. One of her goals in life is for her children to grow up to be happy and productive citizens. With a smile, Wong admits her other lifetime goal is to perhaps, someday have her own money management firm.


In the community, Josephine Wong is a member of the Santa Clara Society Institute of Certified Financial Planners, the Peninsula Stocks and Bonds Club as well as the Asian Business League Silicon Valley Chapter, Chi Am, Chinese Chamber of Commerce, DGS Alumnae, Inc. However her long, demanding hours at her job leaves little time for extra activities other than being with her family for golf and weekend trips, and a yearly jaunt to the Orient.


""My hobby is the stock market,"" she exclaims enthusiastically, ""and I am thinking of it constantly day and night. Because I have had such good fortune in the field and am enjoying myself so much working in the stock market with clients, I would be happy to give any advice to those who might be interested in entering their field, or even help the first time stock market investor,"" she adds.


Wong's enthusiasm for her job is overwhelming, and she encourages entrance into the market.


""There are tremendous opportunities for investments to make money out here today. To encourage interested Asians to get into investments in the stock market. I will be happy to hear from them and be willing to help them work out their financial portfolios no matter how large or small their investment plans,"" she said.


Of herself, Wong admits she has always been an extrovert. ""I have always loved people and am afraid I am one who talks everyone's head off so much so I'm just an open book to my friends,"" she explained.


Although she loves the work and will never retire, she concludes that the life of a stockbroker is filled with stress. ""All the hustle, bustle and maneuverings around you during the morning market hours is very draining, but when one has a satisified client it's worth all the worries and stress,"" said Wong.


Her clients in her Palo Alto office are, for the most part, Caucasian, so she encourages the many Asians new to the area to get in touch with her if they are interested in getting financial planning in the stock market.


On the political scene, she paused and wishfully said, ""I wish that Asians could be more united in their goals and expectations of each other. We have so much to offer and yet, oftentimes, get too busy in our own . . . goals to join each other in one common cause. Asians need united power to change things and now is the time to be more active politically. I personally hope we will see more Asians enter the political arena in the next decade.""


Photo (Josephine N. Wong)



","1987",0,0
"826","Shikuma, Stan",1987-08-05,"International Examiner","







Negros Island the Phulippines is a land of stark contrasts. Many of the wealthiest of that country's land-owning elite live next to the poorest of the millions of working poor. Starvation haunts the homes of thousands of sugarcane workers while thousands of acres of prime agricultural land stand vacant on the giant sugar plantations of Negros.


Serge Cherniguin, Secretary-General of the National Federation of Sugarcane Workers (NFSW), based on Negros, described these conditions to church, labor and community groups in Seattle recently, as part of a West Coast speaking tour at the invitation of the Negros Food and Freedom Fund of Hawaii. He is explaining the emergency situation facing the sugarcane workers of Negros and appealing for sorely needed donations and assistance.


Cherniguin traces the current plight of sugarcane workers to the collapse of the Philippine sugar industry in 1984. At that time, world sugar prices dropped precipitously, resulting in massive unemployment on the sugar haciendas of Negros The effects were devastating on an island whose economy is completely dependent on a single, export-oriented crop. Employment in the sugar industry dropped rom a high of 1.8 million to 439,000 in a few short years with no other source of jobs available. Ironically, while both the sugar lands and sugar workers were idled by the collapse, the people have not been permitted to farm the vacant land for food. The result has been starvation in the midst of the Philippines richest farmland.


Even those who still hold jobs cannot make ends meet. The Philippines' minimum wage law was passed years ago, but it has never been enforced. By law, the minimum wage should be 32.5 pesos or about $1.50 a day, but on Negros, 90 percent of the workers are paid piecework rates, called the ""paquiao"" rate. Those who work for the ""paquiao"" rate, Cherruguin says, make 12 to 22 pesos or less than one dollar a day. And during the ""tiempo muerto"" (off-season) from May to September, no one has jobs in this seasonal industry.


Bad conditions are made worse. Cherniguin reports, by the presence of multinational corporations, primarily U.S., but also several Japanese firms. Multinationals effectively control the Philippine fertilizer, machinery, oil and finance industries, using this control to exploit Filipino labor and natural resources. Unfortunately, Cherniguin says, President Aquino and the government technocrats have yet to end foreign domination of the Philippine economy, an absolute necessity if the Filipino people are to achieve national independence and development that benefits all sectors of society.


The National Federation of Sugarcane Workers (NFSW) was founded in 1971 by a group of priests, seminarians and labor leaders. Massive organizing was going on throughout the Philippines in the years just prior to Marcos's declaration of martial law and the NFSW was formed to address the unique conditions of the sugar workers on Negros, Pro-management unions called ""yellow unions,"" were also established by the landowners to co-opt and divide the workers, but the NFSW has continued to grow. Today, the NFSW boasts a membership of over 80,000.


Organizing the sugar workers has not been an easy task. The first step, Cherniguin says, was to raise the awareness of the sugar workers, ""because their minds had been conditioned by generations of oppression and exploitation to accept the situation, to be thankful for the very little benefits they receive from the sugar planters. The responsiblity of the union was to awaken the sugar workers that they are human beings, that they have rights.""


The second step was to overcome the opposition 'of the sugar planters. ""The sugar planters of Negros,"" says Cherniguin,"" are one of the most elite in Philippine society, so wealthy, so haughty and imperious, so proud and very despotic."" They have used their wealth and power to buy off the labor courts, the police and the military and enlist their aid in suppressing union organizing activities. Cherniguin added.


""Many sugar workers have Jost their lives,"" Cherniguin reports, ""for simply demanding the implementation of the minimum wage law, a law that is already on the books."" Violence against the sugar workers and union organizers has increased recently with the rise of right-wing vigilante groups like Alsa Masa and the doubling of the military garrison on the island.


Like most other NFSW union organizers, Cherniguin knows his name appears on right-wing death lists. He shrugs when asked of it, saying, ""When you see the suffering of the people, the depth of poverty and hunger, you get so angry. As a Christian, you feel ashamed of so much injustice. You have to take action.""


Vigilante groups on Negros have even attacked the local Catholic church for its strong stand in support of the sugar workers and land reform. Several church schools and facilities have been razed, and an attempt was recently made to assassinate Bishop Antonio Fortich as he slept in a church compound. The church has stated, Cherniguin says, that ""the cry of the sugar workers and people of Negros for land reform is a sacred cry ... the church is willing to suffer with the people in their quest for land and will rise up with the people in triumph once genuine land reform is implemented.""


Land reform is perhaps the key question facing the Philippines today. President Aquino has just unveiled her program for land reform to the public but Cherniguin is not impressed. While it is intended to cover all lands, an improvement over previous programs. Congress must still implement it and decide how much land each landowner may retain outside the program.


Cherniguin feels this is a fatal flaw. The new Congress is dominated by traditional Philippine elites. A majority have spoken out against land reform even before debate has begun. Both the chair and vice chair of the land reform committee in Congress have close ties to the sugar planters of Negros. ""What was a promise of great hope for the people,"" he says, ""turned out to be a great frustration.""


The NSFW demands genuine land reform because only this can empower the 80 percent of the population that has been so impoverished. Only genuine land reform, Cherniguin maintains, can solve the ""peace and order question"" in Negros. For the NFSW, this means giving land to the landless, abolishing the hacienda system, and setting up workers cooperatives.


Cherniguin believes the main problems of the Philippines are economic not ideological. While government officials show interest only in the Philippines export capacity and Gross National Product, for 90 percent of the people, the first interest is food. And to have food, they must first have land. ""The people are hungry, they watch their children starve to death, they have no jobs, so they join the union to improve their lives,"" he said. ""Then their union is suppressed and even their churches attacked. People go to the hills because they have no alternative.""


In preparation for genuine land reform, the NFSW has initiated a Farmlot Program which sets up sugarworkers on borrowed land, provides farm supplies and teaches farming techniques. Organic farming methods are used, says Cherniguin, because Filipinos need to end their reliance on expensive fertilizers, pesticides and fuel provided by foreign multinationals.


Cherniguin hopes to build recognition and support for these projects that prepare Philippine sugarworkers to take control of their lives. He also appeals to the American people to look at the real problems of land reform and economic independence, stop the exploitation of Philippine resources and labor by U.S. multinationals, and halt U.S. military aid to the Philippines.


Photo (Serge Cherniguin advocates land reform to case the plight of workers on Negros)



","1987",1,0
"827","Harrison, Laird",1987-10-02,"Asian Week","







SAN FRANCISCO -- Last year 1000 people were screened for health problems, 20 indigent children received eye glasses, and 60-70 got blood pressure tests, thanks to the contributions of the Chinatown Lions Club.


This year the Lions hope to double the $2000 they raised in 1986 for the annual White Cane Days which they sponsor in conjunction with the International Lions Club.


The Lions members will solicit donations from local merchants, professionals, family associations, passersby on the street and the general public.


The club plans to set up booths in front of the Grand Palace Restaurant and Kow Loon Pastry at on Grant Avenue between Washington and Jackson Streets, and in front of American Asian Bank on the corner of Stockton Street and Jackson Streets to take contributions.


Contributions may also be sent by mail to Lion President Eddie Kwan, 1076 Stockton St., San Francisco, Ca. 94108.


Much of the money raised will go to North East Medical Services, which has used it in the past in its program to provide eye glasses to needy children, to make free medical tests available at the Health Fair it sponsors once per year, and to make blood pressure tests available, all year.


The Lions have also supported a special vision program at the Pacific Medical Center on Webster Street.


For this fundraising drive the club has enlisted the aid of Rose Queen Sharon Kwok and Miss Teenage Chinatown Leslie Sung.



","1987",1,0
"828","Norm1; Ishimoto, Harriet1 Norm",1987-05-22,"Asian Week","







Public figures are being humiliated over the concept of trust. Gary Hart, White House insiders, etc.


Trust is also important for Asian Pacific Americans in regard to community and political development.


Hearings began on the ""Iranamok over Contragate"" issues. Did President Reagan know what he should have about his key staff?


Do Americans believe him when he says that he wasn't paying attention to his job? If he was paying attention, then did he break the law?


Senator Daniel Inouye is trusted as an honest, competent statesman. The country feels safe with him leading the inquiry.


Gary Hart


The Democrats' top Presidential candidate destroyed his career in remarkable fashion. Associating with young people took on sinister overtones.


Why? The press felt that it revealed longtime extramarital activity. Somehow, Hart betrayed a public trust.


As columnists we were disappointed. We found Hart had relied on Asian Pacific supporters to develop a trans-Pacific trade platform that had considerable promise.


However, losers and their ideas have no friends


Community Trust


Hart was aloof from other politicians and the media. He actually challenged reporters to catch him ""cheating"" if they could. So they did.


Hart did not exactly violate political requirements. However, he never established trust with a particular community -- the press -- as he needed to. As a result an intelligently prepared Pacific trade policy is wasted.


The Asian Pacific American community loses.


Cross Cultural Trust


John Kennedy understood reporters and cooperated with them. They, in turn, decided his adventures weren't newsworthy. Press and politician understood and trusted each other.


Politicians, reporters, ethnic groups, neighborhoods, occupational groups, countries -- all have standards of conduct. Most of the standards are usually at an instinctual level.


Outsiders look in with puzzlement. Insiders become defensive. Understanding breaks down -- but how, when and why?


The key elements are trust and understanding.


Doing It Right


Our firm advises companies and governments on management and business matters.


For example, a company's service area changes. Chinese and Filipino families are moving in.


The marketing director is reluctant to risk offending prospective clients by approaching them inappropriately. It has happened to her colleagues.


We help her understand those communities. The company can soon offer products the A/P community appreciates. Trust can grow.


This same neighborhood delivered enough Chinese and Filipino votes to elect an underdog candidate -- Jackie Speier -- to the State Legislature last year. As a county official she had built trust and understanding with A/P constituents by responding to their problems.


Politics, business or neighborhood affairs. A/P residents appreciate and respond.


Doing It Wrong


In the same neighborhood we observed a disaster brewing.


A new neighbor was grilled at a homeowners association meeting. He was expanding his two-bedroom home. It would consume the back yard, add a third story, a second kitchen, and hold six bedrooms.


Neighbors filed permit appeals. They said it destroyed the character of the neighborhood and blocked their sunlight. The membership was sympathetic.


The would-be builder explained in a thick Chinese accent that when his parents came to visit, they needed a bedroom. Thus, four bedrooms more.


Nobody believed him.


He pointed out that he didn't violate neighborhood zoning codes.


An expert said that when the codes were revised, nobody conceived that anyone would build to that density, so it wasn't prohibited.


Six bedrooms or not, everybody feels upset.


The white-ethnic neighborhood felt its cultural norms were violated.


The newcomer -- there only five years -- apparently felt that by not violating the written law, he had no reason to consider his neighbors' wishes.


Like Hart and reporters, neither side considered the ""cultural values"" of the other parties. Neither side really realized what was going wrong.


When In Rome...


Trust is critically important to Asian Pacific Americans.


By living in two worlds day-by-day, we understand better what each world expects.


Changing neighborhoods and service areas can lead to cross-cultural misunderstandings. Or they can lead to new integrated opportunities.


If we in the A/P community can lead with our understanding, we can build trust even where hostility is more likely.


Rod McLeod


The mayor of San Francisco appointed Roderick McLeod, a Filipino American attorney, to a vacancy on the school board last week. That seat was vacated by another Fil-Am who had lost public trust.


The board is bitterly split; the A/P community supports the minority faction.


Mayor Dianne Feinstein instructed McLeod not to join either faction. She expects him to bridge the gaps.


Not all political differences are cultural, but McLeod must quickly learn which are and which are not. The number of Filipino schoolchildren is growing, and cross-cultural problems are brewing.


McLeod, a relative newcomer to politics, has big work ahead. The mayor and the A/P/community trust him. His real test will be how well he develops trust with other ethnic and cultural interests.


We trust Rod will serve with understanding.


Photo (On hand recently to watch President Reagan sign the proclamation for Asian Pacific Heritage Week were Reps. Patricia Saiki and Norman Mineta, Mari Masing, deputy assistant to the President and director of the Office of Public Liaison, and Reps. Ben Blaz, Frank Horton and Daniel Akaka.)



","1987",0,0
"829","",1987-05-22,"Asian Week","







SAN FRANCISCO -- A May 18 Supreme Court ruling expanding the scope of a 1866 civil rights act will have ""no significant effect"" on Asians, civil rights attorneys opined here Wednesday.


Title 42 of the United States Code, Section 1981 which was passed in the aftermath of the Civil War is already among the laws most frequently used by Asians as well as blacks in racial discrimination suits, said Edwin Lee of the Asian Law Caucus.


The high court ruled that the law applies in suits against Caucasians by Jews, Arabs and Hispanics who are traditionally considered Caucasian.


""The opinion is that it doesn't affect Asians in any significant way,"" said Lee, after consulting with other civil rights experts familiar with the decision.


Justice Byron White who wrote the court's opinions in two cases involving lawsuits, one by an Iraqi, American and one by a Jewish group, noted that ""there is a common popular understanding that there are three major human races -- Caucasoid, Mongoloid and Negroid.""


""Many modern biologists and anthopologists, however, criticize racial classiciations as arbitrary and of little use in understanding the variability of human beings,"" White continued. ""The particular biological traits which have generally been choser to characterize races have been criticized as having little biological significance.""


The court found that the intent of the law was to encompass ""ancestory or ethnic characteristics.""



","1987",0,1
